"","Country","Species","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","total"
"11","Albania","Mullets nei",0,0,4,4,4.27,1.16,2.4,1.3,1.35,1.35,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.43
"12","Albania","Rainbow trout",60,60,66,660,653.93,588.6,446.6,85.1,48,49,48,0,0,8,24.96,327.1,313.38,47.04,1123.79,1440.25,1532.4,1752.28,996.03,1102.44,1521.62,1581,2405.32,2477.82,2310.86,2365.89,2370.14,1984.74,2416.61,2518.9,5995.97,39381.77
"13","Albania","Roaches nei",0,0,0,0,0,5,3,2.2,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8
"14","Albania","Silver carp",625,625,750,680,322.43,311.4,221,141.9,89.7,87.4,75.6,5.4,33.6,1.7,7.17,2.18,2.09,2.09,4.28,4.94,7.3,6.01,10.71,11.17,575.1,375.22,0,0,0,0,0,0,0,0,0,4978.39
"15","Albania","Wuchang bream",0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
"16","Algeria","Barbel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.25,264.12,279.21,166.93,468.54,122.21,150.16,142.54,140.57,101.08,2040.61
"17","Algeria","Bleak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.32,10.52,5.9,0,0,0,0,0,26.74
"18","Algeria","Caramote prawn",0,12.94,14.47,28.89,25.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,4.13,0,0,0,0,0,0,0,87.07
"19","Algeria","Common sole",0,0,0,0,0,0,4,4.11,0,4.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,1.05,0,0,0,0,0,0,0,0,24.83
"20","Algeria","Cyprinids nei",18,70.2,102.7,26,26.03,59.4,33.15,0,0,0,3.8,5.7,5.7,5.7,1.9,1.9,2,4,4,14,12,12,0,0,3780.53,2066.66,1415.52,1991.79,1780.07,1265.12,881.87,790.06,753.82,783.07,734.6,16651.29
"21","Algeria","European eel",154,119,287,241.5,252,190.8,169.28,137.06,6.5,0,132,130,110.5,110.5,143,97.5,138,192,198,96,96,90,42,90,23.46,25.41,7.94,0,0.74,0,0,0,0,0,69.11,3349.3
"22","Algeria","European seabass",14.05,31.84,47.87,61.92,59.72,36.31,13.58,14.36,11.1,22.2,20,40,40,40,0,0,0,0,0,12,12,12,0,5,10.72,130.75,407.33,701.8,1563.43,1.23,2119.3,746.84,657.88,648.81,756.71,8238.75
"23","Algeria","Freshwater bream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.78,27.63,9.76,61.33,0,0,0,0,145.5
"24","Algeria","Freshwater fishes nei",0,0,0,14,0,0,32.5,5.52,0,37.5,5.6,8.1,8.1,8.1,0,0,0,0,0,2,2,2,80,46,648.16,326.83,320.82,145.82,107.81,194.58,189.17,82.69,80.04,78.94,0,2426.28
"25","Algeria","Gilthead seabream",7.03,0,0,0,0,0,8,4.14,0,4.2,4.5,0,0,0,33.6,75.6,104,128,136,4,4,4,0,0,24.43,253.08,567.33,901.13,1279.87,1561.79,6498.31,2413.31,2220.33,2189.72,10542.7,28969.07
"26","Algeria","Grass carp(=White amur)",4.82,33.44,125.09,377.69,708.12,630,618.2,101.2,258.92,385.67,556,580.5,517,517,479.6,404.8,548.25,696.6,735.3,793.35,1178.2,711.65,432,632,800,692.7,473.96,658.2,597.33,419.19,297.65,0,0,0,2630.94,18595.37
"27","Algeria","Grooved carpet shell",0,0,0,0,0,0,18.1,95,14.4,48,76.8,81.6,72,72,101.2,19.6,38.4,72,63,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781.1
"28","Algeria","Largemouth black bass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,1.15,2.4,8.25,13.87,12.15,6.04,5.03,4.96,4.37,80.52
"29","Algeria","Meagre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.93,11.16,13.08,12.9,0,237.07
"30","Algeria","Mediterranean mussel",24.09,23.88,34.04,36.12,14.33,7.5,55.43,88.25,46.74,69.42,26,32.5,26,26,0,26,32.5,41.6,44.2,44.2,20,20,32,88,16.04,15.64,12.4,28.33,13.23,14.97,135.11,10.96,10.96,10.81,504.68,1631.93
"31","Algeria","Mullets nei",79.49,99.51,146.79,193.18,152.89,92.44,85.97,44.68,20,137.5,125,84,72.8,72.8,34.8,52.2,75,96,102,3,3,3,27,18,103.42,39.28,7.08,22.95,19.46,1.32,10.4,5.46,4.57,4.51,45.37,2084.87
"32","Algeria","North African catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08,14.87,292.94,322.89
"33","Algeria","Pacific cupped oyster",40.15,39.8,45.74,55.73,5.12,3.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.1,0.27,0,0,1.42,0,0,0,0,365.11,571.46
"34","Algeria","Penaeus shrimps nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.31,91.37,90.11,0.3,281.09
"35","Algeria","Pike-perch",0,0,5.32,5.16,8.53,10,10,10.48,5.2,13,5.4,8.1,8.1,8.1,0,0,0,0,0,0,0,0,0,0,0,8.2,26,80.89,89.62,59.94,48.96,28.5,31.98,31.54,42.33,545.35
"36","Algeria","Tilapias nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.17,1437.31,363.29,54.22,32.62,4.25,46.11,42.17,35.18,34.69,8.89,3245.9
"37","American Samoa","Nile tilapia",0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,50,50,50,50,50,99,99,99,99,99,110,110,110,110,110,110,110,110,1875
"38","Angola","Tilapias nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,125,175,225,300,375,450,450,625,750,750,750,243.48,2482.14,6536.69,4389.07,11743.9,8314.62,38722.4
"39","Angola","Torpedo-shaped catfishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,18,18,30,30,30,30,30,30,30,0,0,12.22,361.63,0,637.85
"40","Antigua and Barbuda","Nile tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,110,121,143,110,110,110,110,858
"41","Argentina","[Leporinus obtusidens]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,6.81,12.03,15.34,11.33,11.28,56.73,27.71,146.78
"42","Argentina","[Brycon orbignyanus]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.05,30.6,11.12,10.73,92.83,800.85,1396.18
"43","Argentina","American bull frog",0,0,0,0,0,0,0,0,0,1250,1250,1250,920,660,420,240,1200,540,130,50,16,195,182,143,169,139.26,262.5,321.04,207.74,476.25,321.97,947.67,241.9,184.75,0,11718.08
"44","Argentina","Beluga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.72,84.99,52.88,49.6,0,0,0,249.19
"45","Argentina","Blue mussel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24.9,18.9,35,8.4,9.1,52.7,42.5,388,543.05,206.31,20.26,12.3,16.25,8.81,1.96,5.98,1406.42
"46","Argentina","Cholga mussel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.83,0,0.72,0,11.55
"47","Argentina","Cyprinids nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.2,836.2,334.8,317.75,403.56,403.87,171.33,442.84,370.87,653.79,304.38,276.09,411.05,5017.73
"48","Argentina","Danube sturgeon(=Osetr)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.99,247.97,142.14,52.88,59.24,0,0,0,575.22
"49","Argentina","Dorado",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,3.6,6.02,201.19,169.21,110.47,153.62,101.98,173.25,928.44
"50","Argentina","Freshwater fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,5.04,0,0,0,0,0,0,0,0,5.45
"51","Argentina","Giant river prawn",0,0,0,0,0,0,0,0,24,84,143,204,200,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875
"52","Argentina","Grass carp(=White amur)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,44,4.4,44.5,50,50,0,0,0,162.28,170.53,390.73,263.77,340.66,189.37,201.9,470.15,2384.04
"53","Argentina","Pacific cupped oyster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,45,102,50,84.24,228,220,240,146,93.45,25,233.57,44.08,44.08,12.63,16.57,14.16,20.29,4.49,1666.56
"54","Argentina","Pacu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,3850,1350,1215,810,877.5,1935,3500,4592,4350,4437.5,4382,5970.6,7413.05,12933.91,11809.38,15633,12531.12,12519.75,12312.64,123787.45
"55","Argentina","Rainbow trout",150,250,250,385,525,450,750,1400,1868,3250,3500,7766,7452,7452,6000,4686,4760,5747.5,6030,6155,8897.6,8840,12496,10619.1,7152,5667.54,9293.44,7968.78,8889.88,11490.19,13237.63,14184,8618.26,9907.44,6568.21,212656.57
"56","Argentina","Red claw crayfish",0,0,0,0,0,0,0,0,0,0,0,0,100,100,240,465,480,450,180,10,5.3,90,92,161,138,7.29,0,0,0,0,0,0,0,0,0,2518.59
"57","Argentina","River Plata mussel",0,10,10,1.65,1.8,0,0,0,0,0,0,0,0,0,0,6,40,30,0,0,28.98,46,20,21,85,64.6,399.64,543.05,51.58,32.6,7.76,16.25,10.16,9.06,0,1435.13
"58","Argentina","Siberian sturgeon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,66.12,348.03,249.78,281.05,0,0,0,966.88
"59","Argentina","Sorubims nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.89,8.12,286.61,1081.53,825.11,804.1,558.19,809.47,706,5278.02
"60","Argentina","South American catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.03,4.2,6.51,5.16,0,0,0,0,30.9
"61","Argentina","Streaked prochilod",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.48,5.4,9.55,23.74,27.77,70.26,32.42,50.09,47.94,287.65
"62","Argentina","Tilapias nei",0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,30,0,6,8.5,17.6,48,70,70.5,48.1,56.4,83.39,136.66,149.41,189.86,406.41,397.19,273.95,305.98,180.46,2608.41
"63","Armenia","Common carp",0,0,0,0,7955.2,8005.8,8756,4732.8,4850,3877.5,2470,1347.5,782.6,754,272.7,850,930,1277.5,762.5,640,540,500,750,1075,1875,1625,1700,2850,5010,7080,7400,6400,6400,5000,5200,101669.1
"64","Armenia","Crucian carp",0,0,0,0,0,0,0,0,12.5,92.5,195,120,7.8,41.6,13.5,117,80.6,111.8,106.6,122.2,117,104,137.8,130,130,130,130,130,36.4,360,440,400,400,400,400,4466.3
"65","Armenia","Cyprinids nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,500,500,500,500,1000,1125,875,875,500,500,7875
"66","Armenia","Danube crayfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,9,9,9,36,63,60,60,60,90,120,120,120,120,80,0,1016
"67","Armenia","Freshwater fishes nei",0,0,0,0,0,0,0,0,13,28.6,108,93.75,5.2,26,5.2,0,0,0,0,0,0,0,0,482.5,632.5,400,250,525,700,1200,1200,420,968,868,1052,8977.75
"68","Armenia","Silver carp",0,0,0,0,1556.1,1238.6,1460.8,650.4,675,725,572,270,119.6,101.4,51.3,153.4,132.6,780,817.5,955,572.5,500,750,1150,750,750,750,750,750,2000,2172,1800,1800,800,800,26353.2
"69","Armenia","Sturgeons nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,2760,3300,4980,9816,10850,14655,20575,23245,18990,19550,129921
"70","Armenia","Trouts nei",0,0,0,0,674.8,1085.4,1115.1,1142.6,1020,1050,822.5,1260,1080.4,1113.25,1124.2,1557.5,1536.5,1581,1179.8,1220.6,1088,1006.4,1360,7837,11308.4,11560,10540,15200,19200,25760,30844,33520,35840,43620,44108,311355.45
"71","Aruba","Tilapias nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
"72","Australia","Abalones nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.35,1164.69,1504.71,1389.11,2795.24,6148.6,10048.09,13265.59,14652.77,14470.18,18244.31,14162.29,16905.12,19871.51,22865.19,23178.92,21559.31,21304.61,26346.65,32571.5,283000.74
"73","Australia","Atlantic salmon",0,0,134.17,716.98,2634.98,19416.99,19141.6,24803.43,29106,33320,35136,41350.18,53888.41,43535.21,40043.06,46162.89,49415.82,51331.84,60982.26,75939.64,102062.85,110484.57,172712.8,241989.34,257362.72,256816.26,337365.24,438751.04,529850.93,497895.48,486927.5,471762.87,531779.02,577401.37,636601.31,6276822.76
"74","Australia","Australian mussel",55.41,172.68,299.88,322.75,1115.16,1196.09,1253.03,904.92,1232.37,1114.18,1988.04,1909.17,2130.54,2137.29,2574.45,3583.12,3065.68,3166.35,3853.02,4906.39,5226.48,5825.81,6702.79,7263.28,7399.85,6997.31,7541.51,9589.7,10494.4,10079.81,8665.4,8800.4,7979.45,9052.49,8650.12,157249.32
"75","Australia","Barramundi(=Giant seaperch)",0,0,10.73,5.61,251.89,185.45,335.17,875.9,1172.33,1489.2,2238.16,1971.79,4666.68,3779.59,4324.6,5046.09,4882.62,4365.89,5397.94,10483.86,9888.92,11876.95,14028.67,20062.46,29085.82,21724.68,29355.8,36856.71,42255.05,31638.74,30519.32,27841.04,26002.11,31482.33,40052.39,454154.49
"76","Australia","Brine shrimp",0,0,0,0,0,0,0,257.1,294,272,261.47,265.04,319.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669.07
"77","Australia","Brook trout",0,0,0,0,10.98,7.92,7.81,18.7,35.28,367.54,30.16,22.93,8.61,44.67,37.78,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.74
"78","Australia","Brown tiger prawn",0,7.71,12.08,0,232.91,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.2
"79","Australia","Chinook(=Spring=King) salmon",0,0,0,0,0,0,0,109.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.07
"80","Australia","Cupped oysters nei",0,0,0,0,27.45,62.02,90.48,168.08,109.15,97.92,74.3,0,71.8,50.69,42.88,45.65,0,0,283.92,2956.93,10573.61,15272.98,17970.97,31721.07,0,0,0,0,0,0,0,0,0,0,0,79619.9
"81","Australia","Eastern king prawn",0,7.71,24.15,42.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.54
"82","Australia","Eastern school shrimp",0,95.66,12.08,17.07,164.69,79.25,78.13,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.63
"83","Australia","European perch",0,0,100.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.63
"84","Australia","Finfishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22205.46,37321.06,12309.2,18609.68,54.32,405.18,19.17,0,0,0,0,0,90924.07
"85","Australia","Flat and cupped oysters nei",16451.83,15431.62,20367.61,20784,28898.31,21259.9,19684.99,20072.73,24080.58,24279.4,21291.24,20370.87,20279.7,18950.62,16029.46,16761.07,16525.19,15649.76,16079.91,21269.51,26564.02,25867.9,24535.1,26833.94,25770.65,57155.5,71967.35,75824.57,68492.89,68456.5,61375.7,50558,54802.98,65518.6,54460.46,1152702.46
"86","Australia","Flat oysters nei",0,0,0,0,0,0,0,94.27,177.87,117.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.44
"87","Australia","Freshwater fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,502.21,216.92,588.51,195.67,121.03,990.12,4338.76,1828.65,1915.71,1683.89,1436.72,1893.83,5659.1,8026.64,4337.65,4209.16,7991.11,4286.75,5546.59,8036.21,7604.19,6066.38,77475.8
"88","Australia","Giant tiger prawn",0,0,197.24,162.19,1598.55,3645.64,4846.15,6849.1,7260.33,9026.12,16502.43,19628.27,14372.75,13351.48,11293.4,27355.12,26316.33,23324.99,32622.94,0,0,3404.47,2550.88,0,0,0,0,0,0,0,0,0,0,0,0,224308.38
"89","Australia","Golden perch",0,0,0,0,0,0,78.13,934.92,118.04,97.1,78.47,83.7,87.7,7.44,6.29,7.1,14.76,13.2,8.11,84.28,25.29,47.66,23.75,0,0,0,0,0,0,0,0,0,0,0,31.78,1747.72
"90","Australia","Indo-Pacific swamp crab",0,0,0,0,0,0,0,0,5.88,0,0,0,0,1162.94,983.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152.5
"91","Australia","Kuruma prawn",0,0,0,0,12.55,0,0,0,44.1,209,297,901.16,10485.94,4278.57,3619.05,4917.13,3536.07,2300.95,3004.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33606.43
"92","Australia","Marine crustaceans nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.91,0,0,0,0,0,0,0,0,0,0,41.91
"93","Australia","Marine fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,507.55,212.4,1182.19,382.02,962.01,1400.42,25962.71,34079.59,40508.35,40314.84,42685.54,15117.12,23180.24,25139.72,28788.06,16691.79,10870.44,7220.26,13657.67,22300.98,20762.35,22316.65,394242.9
"94","Australia","Murray cod",0,0,0,0,0,0,0,0,242.55,204,395.28,0,14.88,23.56,19.93,24.13,99.65,27.1,88.24,0,229.96,352.68,578.01,796.88,0,0,0,0,0,0,0,0,0,0,3650.93,6747.78
"95","Australia","Pacific cupped oyster",789.5,46.6,865.42,1182.91,4210.48,6567.47,8450.43,8294.49,8766.93,7702.02,9942.61,14420.92,19285.29,19167.58,11588.86,12447.62,14511.96,12861.41,14595.99,15469.41,16661.44,15366.13,14093.79,17804.32,50889.23,15908.77,20084.33,24074.75,24234.81,21351.59,20451.5,17699.6,15764.15,20147.17,21461.51,507160.99
"96","Australia","Penaeus shrimps nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36544.98,42532.88,35069.7,35028.51,37837.67,37793.54,44948.92,69156.67,59136.52,62593.99,57982.82,57260.71,64823.66,64290.04,65657.31,60160.72,830818.64
"97","Australia","Rainbow trout",6691.77,3412.9,2140.88,9184.32,12807.1,17625.08,15284.26,8108.73,9941.15,7972.06,6405,5161.35,7415.01,9129.27,7937.88,7042.15,7571.33,6629.54,7005.56,101.73,243.07,1778.83,1579.46,330.77,115.46,110.78,93.66,137.45,63.17,61.74,28.52,38.11,54.94,58.72,52.32,162314.07
"98","Australia","Red claw crayfish",0,0,0,0,126.26,2091.8,397.52,371.51,411.6,401.47,353.56,464.34,613.87,649.57,549.44,604,489.96,579.57,546.21,686.92,914.27,978.52,979.28,1215.91,938.05,887.04,876.94,936.63,820.11,712.46,614.41,783.58,996.85,1302.94,896.58,23191.17
"99","Australia","Sea mussels nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714.41,0,0,0,0,0,0,0,0,1714.41
"100","Australia","Sea trout",0,54.66,84.53,9.53,10.66,7.92,7.81,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.3,1469.51,2025.78,1904.04,2113.34,2468.96,2131.97,1701.95,2010.6,2003.71,19229.62
"101","Australia","Short-finned eel",88,112.5,117.4,192.74,235.27,257.57,350.02,1168.65,1440.6,1387.2,1939.8,1484,1573.83,2458.77,2079.76,564.12,269.87,367.59,238.12,217.36,63.82,70.94,68.1,1792.47,1667.19,0,0,0,0,0,0,0,0,0,0,20205.69
"102","Australia","Silver perch",0,0,0,0,0,0,7.81,171.4,239.32,174.08,66.54,154.26,258.39,719.66,897.27,1181.58,1481.89,1323.7,1514.92,2053.32,2040.36,2254.46,2473.5,2938.62,2732.78,2616.73,3544.61,4626.36,3970.27,3171.82,3749.75,2966.83,3420.46,3051.59,3138.69,56940.97
"103","Australia","Smooth marron crayfish",211.1,70.08,161.01,210.26,63.52,144.24,295.33,307.36,312.38,324.29,385.84,383.32,726.62,957.27,836,764.88,730.19,713.13,751.12,1052.79,1157.02,1582.73,1233.32,1867.29,1812.75,1614.05,1920.71,2528.26,1850.68,1830.9,1659.4,1512.22,1352.99,1337.26,2296.49,34956.8
"104","Australia","Southern Australia scallop",0,0,0,0,0,0,0,85.7,83.79,276.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25
"105","Australia","Southern bluefin tuna",0,0,0,0,0,0,0,0,3447.15,10379.52,17732.7,28167.73,31523.58,29907.13,17644.88,23204.26,86248.7,105721.15,103220.69,53275.62,85369.11,31986.47,48122.94,32985.8,74187.79,124852.81,93716.63,118104.33,155315.06,148188.88,110334.82,98169.61,94311.68,88141.86,94141.4,1908402.3
"106","Australia","Speckled longfin eel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4,852,0,0,0,0,64.67,92.65,1874.72
"107","Australia","Sydney cupped oyster",1637.64,2037.23,2468.8,2523.1,3705.44,4477.99,3708.39,2729.19,620.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23907.9
"108","Australia","Yabby crayfish",0,4.21,4.03,12.62,70.58,270.25,511.9,650.7,837.9,942.28,2311.95,2187.71,1386.69,1404.5,1362.21,1560.43,2133.48,1755.83,1128.22,1108.23,1160.47,1420.74,985.82,1406.68,1158.1,806.32,971.57,656.54,712.1,695.39,282.62,336.24,561.62,469.02,761.53,32028.48
"109","Austria","Arctic char",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46,20.71,11.96,0,6,0,60,126,134.4,117.6,156,528,747,1948.74,1541.75,1885.93,4357.48,2307.79,2243.14,2805.28,3366.61,22370.85
"110","Austria","Bighead carp",0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,3.39,3.13,3.62,0,3.65,3.65,0,0,0,5,0,0,9.7,2.25,3.47,28.69,0,0,0,0,0,86.65
"111","Austria","Brook trout",0,0,0,0,0,0,0,0,0,0,0,0,0,557.95,630.09,988.86,968.32,1128,1128,1302,1380,1476,2184,2125.2,3084,2928,4249.6,3829.27,3831.24,4230.06,4008.09,4760.92,5782.46,5281.26,5130.48,60983.8
"112","Austria","Catfishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.23
"113","Austria","Common carp",2406.86,1876.45,2670.91,3327.41,3692.69,3311.22,3240.54,3985.13,3543.74,2657.06,2606.14,2562.04,2296.28,1550.76,1734.37,1540.24,1950.48,1181.95,930.21,1034.59,918,963,1453.2,1583.4,2172,2070,2888.4,2986.58,2728.89,2959.58,2740.43,2468.44,2553.18,2661.53,2889.58,82135.28
"114","Austria","Cyprinids nei",0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,13.57,62.67,39.8,32.85,18.25,10.95,14.8,7.4,15,10,28,28,38.8,33.41,34.69,23.91,15.94,0,0,20.33,23.62,492.09
"115","Austria","Euro-American crayfishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.46,32,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.46
"116","Austria","Freshwater fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.18,25.07,3.62,10.95,18.25,3.65,0,0,0,0,0,0,0,0,0,0,0,0,50.75,48.01,54.21,224.69
"117","Austria","Grass carp(=White amur)",0,0,0,0,0,0,0,0,0,0,0,0,0,51.69,47.5,28.2,28.94,29.2,18.25,29.2,33.3,25.9,75,85,70,77,106.7,137.53,102.53,136.26,146.4,122.27,150.98,135.56,170.53,1807.94
"118","Austria","Grayling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27.56,26.57,27.11,35.43,149.67
"119","Austria","Huchen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0,6,12,25.2,33.6,42,42,96.5,334.07,226.12,148.75,297.58,257.41,189.28,253.05,185.17,2152.38
"120","Austria","North African catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.02,1115.07,1155.46,1410.87,1464.56,1136.35,1508.12,1490.48,9969.93
"121","Austria","Northern pike",0,0,0,0,0,0,0,0,0,0,0,0,0,17.23,10.18,9.4,7.24,7.3,7.3,14.6,11.1,14.8,10,15,21,28,19.4,169.12,86.72,89.65,125.54,74.89,92.65,94.89,100.85,1026.86
"122","Austria","Pike-perch",0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,10.18,12.53,7.24,10.95,7.3,7.3,10,10,14,14,30,20,41.4,269.48,158.29,140.25,156.66,146.46,161.56,180.97,214.41,1643.08
"123","Austria","Rainbow trout",9025.74,7310.85,9538.97,11091.36,14283.81,13320.56,10068.16,9049.29,9258.42,8708.97,8899.85,8174.7,8085.16,8861.51,8872.58,7856.85,8435.04,8206.55,8220.74,7539.62,7380,7780.5,10527.3,10287.9,10836,11214,15016.4,10261.22,9963.02,10183.48,9839.67,7625.68,8777.74,9560.49,10425.05,334487.18
"124","Austria","Salmonoids nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,31.06,35.86,18,66,30,60,96,109.2,428.4,552,588,597.6,0,404.71,371.87,41.85,51.04,0,1812.01,1889.53,7192.82
